body,title,url
"
Se registró un choque múltiple en Paseo de la Reforma esquina Montes Himalaya Colonia Lomas de Chapultepec; se reportan lesionados, no se sabe cuántos.
 

Se registro un Choque múltiple Paseo de la Reforma esquina Montes Himalaya Colonia Lomas de Chapultepec, atendido por Bomberos de la Estación Tacubaya.@AlcaldiaMHmx @PolancoLomas pic.twitter.com/FZwV9E3tFM
 — Bomberos Cd México Oficial (@Vulcano_Oficial) 8 de junio de 2019

En su cuenta de Twitter el C5 informó que servicios de emergencia como Bomberos de la Estación Tacubaya, ya trabajan en el lugar.
 

#Precaución Servicios de emergencia trabajan por choque con lesionados sobre Paseo de la Reforma al oriente y Monte Himalaya, Colonia Lomas de Chapultepec, @AlcaldiaMHmx #C5. pic.twitter.com/6NCkk3rP2W
 — C5 CDMX (@C5_CDMX) 8 de junio de 2019

 
",Se registra choque múltiple en Paseo de la Reforma,http://www.eluniversal.com.mx/metropoli/cdmx/se-registra-choque-multiple-en-paseo-de-la-reforma
"
Con las Copas Oro y América completamente empalmadas, el retorno del futbol mexicano a las competencias en el sur del continente luce bastante lejano, pero los altos mandos de la Confederación Norte, Centroamericana y del Caribe de Futbol (Concacaf) niegan poner trabas al balompié nacional en su deseo de participar en los eventos de la Confederación Sudamericana (Conmebol).
Philippe Moggio, secretario general de la confederación a la que pertenece México, asegura que las puertas con la Conmebol están abiertas, aunque los directivos del futbol tricolor no deben olvidar cuáles son sus obligaciones.
“La realidad es que estamos completamente enfocados en nuestra Copa Oro, en seguir desarrollando nuestro torneo continental”, sentencia el directivo, entrevistado vía telefónica. “Eso es lo que podemos controlar, bajo el sistema en el que está configurado el futbol mundial.
“Aunque hemos tenido conversaciones con la Conmebol, durante varios años, las puertas siempre están abiertas para seguir elaborando posibilidades, pero nuestro enfoque número uno es la Copa Oro 2019. Es el torneo al que debemos atender todos”.
 



Artículo


Edson Álvarez sí podrá disputar la Copa Oro

Universal Deportes


El mexicano salió en el primer tiempo del amistoso ante Venezuela y su presencia en la Copa Oro se puso en duda 








Hace un par de años, la Conmebol modificó el calendario de las Copas Libertadores y Sudamericana, con lo que terminó la participación de los clubes mexicanos. En la Copa América, su más reciente participación fue en Chile 2015, a la que asistió con un plantel alternativo, ya que el estelar fue a la Oro.
Certamen en el que ahora se presentará con varias bajas. Moggio reconoce que a la Concacaf le habría gustado que Gerardo Martino, entrenador nacional, presentara al mejor equipo posible, mas admite que los problemas físicos y extra cancha salen de su control.
“Para Copa Oro, es muy importante que todas las selecciones traigan a sus mejores jugadores”, reconoce. “Es algo que no podemos controlar, pero sí trabajamos muy de cerca con nuestros miembros para que hagan lo posible por traer a sus mejores jugadores.
“El tema de lesiones no se puede controlar, pero sí sabemos que México está muy enfocado en traer al mejor equipo posible, al igual que todos los equipos. Esta Copa es muy relevante para todos, así es que va a ser una competencia muy fuerte y no sencilla”.
La única, además del Mundial, que le resta a la Selección Mexicana, porque —ahora más que nunca— volver a participar en competencias como las Copas América, Libertadores y Sudamericana luce como una simple utopía.
 



Artículo


Gerardo Martino anuncia 23 convocados para Copa Oro

Universal Deportes


Gerardo Martino dejó un puesto en el aire por la lesión de Edson Álvarez 








[email protected]
",Concacaf pide al Tri priorizar la Copa Oro,http://www.eluniversal.com.mx/universal-deportes/futbol/concacaf-pide-al-tri-priorizar-la-copa-oro
"
Elementos de la Fiscalía General de la República (FGR), el Ministerio Público Federal (MPF) y la Policía Federal Ministerial rescatraron a 24 migrantes originarios de India, en las alcaldías Gustavo A. Madero y Tlalpan,.
En dos cateos diferentes, las autoridades encontraron primero a 18 personas provenientes de India que estaban retenidas en un domicilio en la Gustavo A. Madero, bajo condiciones marginales.
En un segundo operativo, la FGR recuperó a otras seis personas procedentes de India en la alcaldía de Tlalpan.
Además, la FGR informó en un comunicado que tres personas fueron detenidas por su presunta responsabilidad en la privación de la libertad de los extranjeros.
",Rescatan a 24 migrantes originarios de India en Tlalpan y la GAM,http://www.eluniversal.com.mx/nacion/seguridad/rescatan-24-migrantes-originarios-de-india-en-tlalpan-y-la-gam
,,http://www.eluniversal.com.mx/espectaculos/farandula
"

Los abogados defensores de Naasón Joaquín García, líder de la iglesia evangélica La Luz del Mundo, detenido desde el lunes en Estados Unidos, denunciaron ayer viernes que ha sido víctima de un complot cibernético.

Los abogados Ken Rosenfeld y Allen Sawyer dijeron que las declaraciones del fiscal general de California respecto al arresto del líder religioso por acusaciones de tráfico de personas y violación de menores podrían haber sesgado al posible jurado, alegaron el viernes abogados defensores.

Refirieron que Joaquín García y su familia están pagando los costos legales correspondientes y que la iglesia no está involucrada financieramente.

“Vivimos en una sociedad en que cualquiera con un celular o un ordenador puede crear una página web o crear un perfil en redes sociales para intentar difamar o incriminar a cualquier persona. Fue un trabajo grande de tecnología lo que pasó aquí”, dijo Ken Rosenfeld en una rueda de prensa a las puertas del templo de La Luz del Mundo en el este de Los Ángeles.

A la convocatoria no sólo acudieron los abogados defensores, sino también miembros de la iglesia y los dos hijos de Joaquín García.

El dirigente religioso de 50 años fue detenido el lunes pasado en el aeropuerto de Los Ángeles cuando se disponía a salir de Estados Unidos y está acusado en el Tribunal Superior del Condado de Los Ángeles de 26 delitos, entre ellos trata de personas, pornografía infantil y violación de menores.

“El apóstol es una víctima en este caso”, indicó Rosenfeld, quien precisó que ha sido “una víctima de la tecnología” y de personas que quieren incriminarlo.

“Los cargos no se pueden comprobar categóricamente en una corte —agregó el letrado— El señor [Naasón] Joaquín García [ha sido] un hombre de servicio y de rectitud en la iglesia por más de 50 años. Hay miles de mujeres que le pueden decir historias de que estos cargos no son ciertos”.

Por su parte, otro de los abogados defensores del acusado, Allen Saw- yer, arremetió contra el fiscal general de California, Xavier Becerra, quien el jueves compareció en una rueda de prensa para ofrecer detalles sobre el caso y calificó de “demente” al líder religioso.

Sawyer consideró que “ayer fue un día triste para el sistema penal de Justicia de California; en la conferencia de prensa de ayer el fiscal general rompió las reglas [de presunción de inocencia] y rompió los estándares profesionales”.

A su juicio, “fue una conducta escandalosa del gobierno.

“¿Cómo se supone que el señor Joaquín García tendrá un juicio justo?”, agregó. Bibiana Ochoa, de 42 años, una feligresa de Salt Lake City, dijo el viernes que las “falsas acusaciones” han causado una “profunda tristeza” al interior de la iglesia La Luz del Mundo.
","Naasón “ha sido víctima de complot cibernético”, dice defensa",http://www.eluniversal.com.mx/nacion/sociedad/naason-ha-sido-victima-de-complot-cibernetico-dice-defensa
"
Ciudad de México.- En el transcurso de la noche fue recuperado el cuerpo de Miguel González, de 41 años, un hombre que quedó atrapado durante un derrumbe en la alcaldía Alvaro Obregón.
Ante esto, el agente del Ministerio Público de la Coordinación Territorial en Álvaro Obregón Dos, abrió una carpeta de investigación. 
El representante social integra el expediente iniciado por el delito de homicidio culposo por otras causas y espera que con las diligencias practicadas por personal pericial y agentes de la Policía de Investigación se esclarezca el derrumbe que ocasionó el deceso.

 
",Rescatan cuerpo de víctima en derrumbe de Álvaro Obregón,http://www.eluniversal.com.mx/metropoli/cdmx/rescatan-cuerpo-de-victima-en-derrumbe-de-alvaro-obregon
"
El capitán del avión de Ethiopian Airlines que se estrelló hace casi una semana pidió permiso, ""con voz de pánico"", para regresar al aeropuerto poco después del despegue, informó el viernes The New York Times, mientras la aerolínea dijo que había comenzado la investigación sobre las grabadoras de vuelo.
El diario citó a ""una persona que revisó las comunicaciones de tráfico aéreo"" del vuelo del domingo, diciendo que los controladores notaron que el avión se movía cientos de metros hacia arriba y hacia abajo, con una velocidad que parecía inusualmente rápida.
Un portavoz de la aerolínea ha dicho que al piloto se le dio permiso para regresar, pero el avión se estrelló minutos más tarde en las afueras de Adís Abeba, matando a las 157 personas a bordo.
Las autoridades francesas disponen ahora de los datos de vuelo y de las grabadoras de voz del avión para su análisis. La agencia a cargo de la revisión dijo que no estaba claro si se podían recuperar los datos, y tuiteó una foto del grabador de datos que parecía mostrar daños. Ethiopian Airlines dijo que una delegación etíope encabezada por su jefe de investigación de accidentes había llegado allí.
En Etiopía, los funcionarios comenzaron a tomar muestras de ADN de los familiares de las víctimas para ayudar a identificar los restos.
Países como Estados Unidos han ordenado que permanezcan en tierra todos sus aviones Boeing 737 Max 8, mientras la empresa norteamericana se enfrenta al desafío de probar que sus aviones son seguros, en medio de sospechas de que un software defectuoso podría haber contribuido a este y otro desplome que causaron la muerte de 346 personas en menos de seis meses.
Tras esperar varios días, la Administración Federal de Aviación de Estados Unidos (FAA, por sus siglas en inglés) emitió el miércoles una orden de emergencia para que los 737 se quedaran en las pistas alegando que tenía nuevos datos y evidencias satelitales que mostraron que los movimientos del vuelo 302 de Ethiopian Airlines fueron similares a los del vuelo 610 de la indonesia Lion Air. Ese avión se desplomó en el mar de Java en octubre con 189 personas a bordo.
Responsables de Lion Air habían dicho que los sensores de su avión proporcionaron información errónea en sus últimos cuatro vuelos, lo que activó la orden automática de inclinar el morro de la aeronave hacia abajo, algo que los pilotos del último viaje no pudieron revertir.
Se suponía que la última versión del avión de Boeing más vendido de la historia le daría un fuerte impulso a las finanzas de la compañía durante años, pero se ha transformado en su mayor dolor de cabeza.
Desde su estreno en 2017, Boeing ha entregado más de 350 Max en diferentes versiones que varían en tamaño. Docenas de líneas aéreas de todo el mundo compraron el avión por su eficiente consumo de combustible y su utilidad para vuelos de corta y media distancia.

jabf
","Piloto pidió ""con voz de pánico"" regresar al aeropuerto antes de estrellarse en Etiopía",http://www.eluniversal.com.mx/mundo/piloto-pidio-con-voz-de-panico-regresar-al-aeropuerto-antes-de-estrellarse-en-etiopia
"La curcumina, un compuesto natural derivado de la cúrcuma, puede ayudar a prevenir la aparición del cáncer gástrico  o de estómago debido a que regula los niveles de acidez en el estómago e inhibe la proliferación de las células del cáncer gástrico.
Esto de acuerdo con el estudio “La curcumina suprime el cáncer gástrico al inhibir la secreción de ácido mediada por gastrina”, realizado por los investigadores Shufen Zhou, Dongjie Yao, Ling Guo y Ling Teng y publicado por el Centro Nacional de Información Biotecnológica. 
Diversos estudios han hablado sobre las propiedades antiinflamatorias y antioxidantes de este compuesto y, aunque su uso en medicamentos ha resultado efectivo contra el cáncer de estómago, aún de desconoce con exactitud la forma en que actúa.
El estudio aquí citado analizó las diferentes reacciones que la curcumina tenía sobre algunas muestras de células cancerígenas (de un cáncer estomacal) para descubrir cuál era el mecanismo de acción mediante el cual las células era destruidas. 
Los investigadores encontraron que la cúrcuma protege contra este cáncer debido a que reduce la secreción de gastrina, sustancia que incrementa los niveles de acidez en el estómago, estado que está estrechamente relacionado con la aparición de este cáncer.
Por otro lado, esta especie también promueve la apoteosis celular, un proceso natural que evita la reproducción descontrolada de las células y el desarrollo tumores, lo cual a su vez previene el crecimiento de células del cáncer gástrico. 
Además de esto, la curcumina también reduce los niveles de acidez en el estómago. Se sabe de antemano que este ambiente ácido es ideal para la proliferación de las células cancerígenas. 
El artículo señala que el cáncer gástrico es uno de los tumores malignos más comunes en el mundo con una tasa de supervivencia a 5 años extremadamente baja, por lo que los científicos trabajan en encontrar tratamientos más efectivos con el uso de sustancias naturales. 

 
",,https://www.elbotiquin.mx/medicina-general/curcuma-ayuda-prevenir-el-cancer-de-estomago
"El próximo 21 de junio inicia el verano 2019.
El verano es la estación que sigue a la primavera, se caracteriza porque los días son más largos que las noche y, debido a la inclinación de la Tierra, es la estación más calurosa.
Inicia con el Solsticio de Verano, que es el día más largo del año.
El verano 2019 empezará en México el 21 de junio a las 15:54 horas.
Durante el Solsticio de Verano se presentan algunos fenómenos arqueoastronómicos en las antiguas ciudades precolombinas: en Chichén Itzá, en donde la posición del Sol hace que dos lados de “El Castillo” queden iluminados y otros dos en la sombra. (Con información de la UNAM)

 
",¿Cuándo inicia el verano 2019 en México?,http://www.unionpuebla.mx/articulo/2019/06/04/medio-ambiente/cuando-inicia-el-verano-2019-en-mexico
,,https://twitter.com/Vive_USA
"
Ricardo Contreras, presidente de la Federación Mexicana de Boxeo, reconoció que aunque por ahora, Ana Gabriela Guevara ha hecho sólo promesas a las federaciones deportivas en cuestión de apoyo, la diferencia con la administración pasada, dirigida por Alfredo Castillo, es que “no viene con el ánimo de confrontación, sino de conciliación”.
El boxeo fue de los organismos más atacados por Castillo, tanto que Contreras reveló, “por cuatro años no recibimos un peso de apoyo, y nos quitaron el registro ante el Sinade. Hoy, lo hemos recuperado, tenemos la promesas de apoyo para los siguientes ciclos y eso ya es un avance”.
Pero no por eso, “tenemos que olvidar que este Gobierno tiene una política de austeridad de la cual el deporte no se puede sustraer. Entendemos que estamos en una época de ajuste, y ojalá pronto todo retome su cauce normal”.
Es por eso que los seis púgiles que van a los Juegos Panamericanos de Lima no llevan la exigencia de entregar resultados.
 



Artículo


Alexa Moreno no irá a los Juegos Panamericanos de Lima

Universal Deportes


Alexa no compitió en la última evaluación que se llevó a cabo el lunes pasado en Querétaro, lo que afectó su sumatoria de puntos de cara a Lima 2019 








“Estos boxeadores no recibieron apoyo en lo que a fogueo se refiere, nada, aquí les dimos todo lo que pudimos en cuanto a técnica y demás, pero sólo eso”, explicó el federativo.
Tan es así que el único campamento que se hizo en el exterior, “nos lo pagó la Federación de Boxeo de Rusia, llevamos a Rogelio Romero, el muchacho de la categoría de más de 81 kilos, y tres más que buscan ir a los Olímpicos de Tokio. Nosotros sólo cubrimos lo de las visas, unos 15 mil pesos, de un viaje que costó cerca de 20 mil dólares”.
Sobre la posibilidad de cerrar parcialmente el Comité Olímpico Mexicano, por la falta de recursos, Contreras espera “que eso no llegue a suceder, no lo podemos permitir. Nunca el deporte mexicano ha vivido una situación que obligue a cerrar unas instalaciones llenas de historia, como lo son las del COM, donde tanto sudor y triunfo se ha entregado a México”.
 

[[nid:1649384]
","Boxeadores mexicanos, sin apoyo para los Juegos Panamericanos",http://www.eluniversal.com.mx/universal-deportes/box/boxeadores-mexicanos-sin-apoyo-para-los-juegos-panamericanos
"El bajo nivel de audiencia de la última temporada de MasterChef puso en entredicho la continuidad de Anette Michel en la conducción, misma que se acrecentó al aparecer como titular en ‘Venga La Alegría’.
Para la edición de este año se espera el repunte del show gastronómico y los fans quieren a la conductora tapatía en su mejor versión.
Algunas de las sorpresas preparadas por la producción es el supuesto regreso de los concursantes más polémicos del programa, entre ellos Maru, Pastor, Pablo Martí, Lourdes y Geny.
Michel se mantiene en silencio respecto a la nueva temporada, lo único que se confirmó es la salida del Chef Benito Molina, quien se incorporó al programa MasterChef Latino, que se transmite a través del canal Telemundo para toda América Latina.
El éxito de las primeras emisiones de MasterChef México se debió a la frescura de la tapatía y a su sencillez por atrapar a los fans.
VER: El día que Anette Michel sufrió acoso
",Anette Michel en duda para MasterChef 2019,http://www.unionjalisco.mx/articulo/2019/06/07/espectaculos/anette-michel-en-duda-para-masterchef-2019?platform=hootsuite
"
El abuso de quien tiene poder, sobre quien está en posición vulnerable, es el eje de las injusticias de este país, pues actualmente no existe una cultura de respeto por el prójimo y menos aún por sus derechos.
El individualismo, que es la esencia de nuestra idiosincrasia, es el detonador de este grave problema.
No puede haber justicia social, como pretende lograr la “cuarta transformación”, si no se parte del respeto a los derechos humanos como eje del cambio.
Un gran avance en la lucha a favor del respeto a los derechos humanos se logró a partir de otorgársele autonomía a la CNDH, institución que tiene como misión proteger al ciudadano respecto de los abusos que pudieran nacer de las instituciones propias del Estado Mexicano. Por tanto, la CNDH no puede depender, ni estar subordinada a la misma autoridad a la que debe vigilar.
Es preocupante que al darse a conocer la renuncia de Guillermo García Alcocer como presidente de la CRE, Comisión Reguladora de Energía, el presidente de México alabó la decisión de este funcionario argumentando que “quienes no comparten su proyecto, deben optar por otra manera de trabajar”.
Esto significa no aceptar la independencia jurídica de los organismos autónomos, entre los que está la CRE, los cuales no deben estar supeditados a los criterios personales de los funcionarios públicos que ejercen cargos de liderazgo y poder en las instituciones gubernamentales.
El criterio independiente de estos organismos debe generar los equilibrios necesarios para que a partir de la pluralidad, se tomen las mejores decisiones en beneficio del país.
Sin embargo, la visión centralista que hoy impera en el nuevo gobierno considera que los contrapesos son un obstáculo en contra de la voluntad personal de quien gobierna y de inmediato, quien no se alinea, se convierte en adversario.
Tener una opinión diferente no debe significar rivalidad, sino al contrario, es otra forma de colaboración que enriquece el ejercicio de gobierno porque aporta otra visión complementaria para tomar las mejores decisiones.
Por tanto, que la vigilancia del respeto a los derechos humanos descanse en un organismo independiente del Poder Ejecutivo, aporta imparcialidad, la cual se soporta precisamente en su autonomía.
Ojalá que esta opinión expresada por el presidente de México ante la noticia de la renuncia del presidente de la CRE, García Alcocer, no esté manifestando una intención generalizada por controlar a todos los organismos autónomos y a aquellos que tienen una independencia fundamentada desde la constitución, como son los poderes: Judicial y Legislativo, que junto con el Poder Ejecutivo, que encabeza el presidente, conforman los tres Poderes de la Unión.
No sobra recordar que el Poder Judicial está conformado por la Suprema Corte de Justicia, el Tribunal Electoral, los tribunales de circuito, colegiados y unitarios, los juzgados de distrito y el Consejo de la Judicatura Federal.
A su vez, el Poder Legislativo está integrado por la Cámara de Senadores y la Cámara de Diputados, federal.
Todos los presidentes que gobernaron nuestro país en los últimos años, incluyendo a Enrique Peña Nieto, fueron respetuosos de esta autonomía y es deseable y necesario que así continúe este equilibrio institucional, que es la base del espíritu democrático del Estado Mexicano.
Sin embargo, este criterio debe abarcar a todos los organismos autónomos como la CNDH, el INE, el INAI, así como otros de gran representatividad y liderazgo público en su área de especialidad.
El desinterés presidencial por conocer de forma directa y de primera mano el informe anual de la CNDH y la problemática que rodea a los derechos humanos, puede ser interpretado como una estrategia para marcar distancia con la actual gestión de la CNDH, que preside Luís Raúl González Pérez, para no comprometerse a dar respuesta al diagnóstico presentado y menos aún, darse por enterado de su contenido.
Para un país al cual le urge construir una cultura de respeto a los derechos humanos, porque no existe y para un gobierno que tiene como reto combatir la violencia y para ello está generando cambios estructurales en su política de seguridad pública, como lo es la creación de la Guardia Nacional, es fundamental blindar toda esta transformación operativa. Para ello se requiere del apoyo y colaboración de una estructura experimentada y confiable que garantice que la lucha contra la violencia delincuencial se llevará a cabo respetando los derechos humanos.
La operación de la nueva Guardia Nacional necesitará de la mirada vigilante de una CNDH fuerte y respetada, que se convierta en su contrapeso y además, tenga la capacidad de no doblegarse ante el poder de una institución policial que nace con grandes retos y una gran exigencia de eficiencia y eficacia. Esta presión por lograr resultados rápidos, generará condiciones en las cuales la exigencia de alcanzar las metas propicie excesos y quizá hasta el riesgo de violación de derechos humanos.
Por tanto, se vuelve necesario contar con una CNDH autónoma respecto del Poder Ejecutivo, confiable y experimentada y por fuerza, distanciada de la estructura gubernamental.
¿Usted cómo lo ve?
Facebook: @Ricardo.homs1
Twitter: @homsricardo
Linkedin: Ricardo Homswww.ricardohoms.com
","Indiferencia ante el abuso, en derechos humanos",https://www.eluniversal.com.mx/articulo/ricardo-homs/nacion/indiferencia-ante-el-abuso-en-derechos-humanos
"La foto lo dijo todo: Un indígena ardía en llamas, su rostro iluminado por el fuego reflejaba el dolor, mientras sus compañeros que se oponían a un desalojo, lo miraban azorados.
Esta historia gráfica captada el 19 de septiembre del 2018, por el fotógrafo de El Gráfico, Juan Armando Martínez Argüelles, fue galardonada este viernes como “La fotografía más oportuna”, durante el Premio Nacional de Periodismo 2019, organizado por el Club de Periodistas de México A.C.
Ese miércoles, el reportero gráfico acudió a un intento de desalojo de un predio, en la colonia Juárez. Tratando de ahuyentar a policías y cargadores, uno de los invasores roció de gasolina el campamento, pero en un descuido, su ropa se impregnó de combustible, por lo que el hombre ardió en llamas.
Antes del incendio, Armando se percató de las intenciones del invasor, por lo que su olfato periodístico le indicó que algo importante iba a ocurrir. Y así pasó, cuando captó el momento del accidente que casi le cuesta la vida al individuo.
La adrenalina por los acontecimientos, el peligro del incendio, mezclada con la fascinación por captar la mejor imagen, lograron una excelente fotografía que fue elegida para la portada de El Gráfico en su edición del 20 de septiembre y a la postre, el jurado calificador del Certamen Nacional de Periodismo la eligió como la ganadora del Premio.    
Egresado de la UNAM, en el 2009 todavía quería ser cronista deportivo, pero sus amistades lo llevaron por otro camino, “tuve la oportunidad de coincidir con un compañero y su papá se dedicaba a la nota roja, desde ahí, cuando me mostraba su trabajo, quedé prendido de su profesión"".
Su padre leía El Gráfico, y como él y su hermano eran menores de edad, les escondía el periódico para que no se impactaran con las imágenes. Pero eso nunca lo detuvo.
Diez años han pasado desde que se sumergió en ese universo donde la muerte y la tragedia son el día a día, donde la realidad supera la ficción.
“Mi trabajo me gusta porque sé que es importante para la sociedad, el que documente alguien lo que realmente pasa en las calles. Mi tarea es dar a conocer estos hechos, los cuales a la larga se convierten en indicadores de dónde hay inseguridad”, explica.
Juan Armando Martínez Argüelles tiene cinco años trabajando para El Gráfico y es parte del equipo que también realiza las transmisiones en vivo del acontecer diario, desde redes sociales.
Acompañado de su familia, recibió la medalla que corona una década de trayectoria y de la cual se enorgullece. “Para hacerlo, siento que necesitas tener algo que te vibre”, puntualiza.

 
 
 

Ver esta publicación en Instagram

Una publicación compartida por El Gráfico (@elgraficomx) el 7 de Jun de 2019 a las 5:41 PDT



 
 
 

Ver esta publicación en Instagram

Una publicación compartida por El Gráfico (@elgraficomx) el 7 de Jun de 2019 a las 5:42 PDT



 
 
 

Ver esta publicación en Instagram

Una publicación compartida por El Gráfico (@elgraficomx) el 7 de Jun de 2019 a las 5:43 PDT



 
 
 

Ver esta publicación en Instagram

Una publicación compartida por El Gráfico (@elgraficomx) el 7 de Jun de 2019 a las 6:22 PDT


",,https://www.elgrafico.mx/la-roja/fotografo-de-el-grafico-gana-premio-nacional-de-periodismo-por-foto-de-hombre-en-llamas
,,https://www.facebook.com/viveusa.mx
"

El canciller Marcelo Ebrard y su equipo lograron lo que ya muchos daban por tiempo y esfuerzo perdido. Las negociaciones y promesas de endurecer por parte de México su política migratoria surtieron efecto y lograron apaciguar la furia del inquilino de la Casa Blanca. De manera indefinida ha suspendido el gobierno de Donald Trump la aplicación de aranceles comerciales a los productos mexicanos que intentaran comercializarse en Estados Unidos a partir del lunes próximo.

Pero no hay que cantar victoria: hasta el día de hoy se mantiene en el horizonte la amenaza de los aranceles a las exportaciones mexicanas hacia EU. Es una batalla en la que tan sólo se consiguió un respiro que no se sabe qué tan breve sea. Se trata de una tregua en una guerra que no hay que dar aún por perdida. Lo que sucedió durante esta semana deja claro que las negociaciones son un buen camino pero hay que tener una mayor capacidad de presión al interior de la economía estadounidense. No es precisamente con marchas como se van a solucionar este tipo de situaciones. Hay que buscar otros actores de presión cuyos intereses se alineen con México, como el del sector de los empresarios estadounidenses que dependen de las mercancías mexicanas. Hay que construir o reforzar esas redes de negocios, pues da la impresión de que Trump puede tomar este tipo de decisiones sin consecuencias para su país, siendo que por el contrario el consumidor y la industria norteamericanos también se van a ver afectados en algún modo.

Con ningún otro país se encuentra tan vinculado México como con Estados Unidos. Ni siquiera con alguno de América Latina, con los que compartimos tantas cosas en común como idioma, idiosincracia o problemas similares. Estados Unidos está tan indisolublemente unido a nuestra nación que sólo baste recordar que una buena parte de su territorio en algún momento formó parte del nuestro o que en la actualidad poco más de 30 millones de habitantes en EU mantienen algún tipo de vínculo con México, ya sea familiar o por lo menos cultural.

Lo acontecido esta semana tendría que servir de lección para el futuro. Por supuesto que la negociación tiene que darse con el gobierno estadounidense, pero al mismo tiempo buscar alianzas con otros sectores. En el Senado y la Cámara de Representantes hay legisladores que entienden la complementación que han alcanzado las economías de ambos países y por lo tanto se convierten en aliados naturales contra la imposición de aranceles. Estados y ciudades estadounidenses son también otra veta de oportunidad. Texas y California, por ejemplo, tienen en México un importante socio comercial. Trump es el mandatario estadounidense, pero hay otros sectores que fungen como enormes contrapesos. Eso debe aprovecharlo el gobierno mexicano, ahora y en situaciones futuras.
",La tregua de Donald Trump,https://www.eluniversal.com.mx/articulo/editorial-el-universal/nacion/la-tregua-de-donald-trump
,,https://www.revistaclase.mx/realeza/ya-sabemos-quien-sera-el-protagonista-del-desfile-trooping-colour-en-honor-la-reina-isabel
"Jennifer Aniston se encuentra promocionando la nueva película original de Netflix, Murder Mystery, donde comparte créditos con Adam Sandler.
Como parte de sus compromisos, la estrella de Friends visitó los estudios de Jimmy Kimmel Live en Hollywood ataviada con un elegante atuendo oscuro.
La actriz de 50 años dejó en claro que la edad es sólo un número que no define talento, belleza o sensualidad.
En esta ocasión, presumió su afilada figura con un conjunto de pantalones de vestir negros, un top de escote en V al estilo braless y un blazer verde militar.

Foto: The Grosby Group
La estrella añadió un bolso de cadena de Chanel, stilletos negros, un reloj dorado a juego con pendientes de aro grandes, un collar largo y gafas claras.
Definió sus rasgos con blush tenue, amplias pestañas negras y un poco de sombra en los párpados. 
Su rubio cabello se vio alborotado por el aire que corría a las afueras de El Capitan Entertaiment Centre, por lo que los mechones le rosaban el rostro y caían sobre sus hombros.
Visita 






Rihanna luce sus curvas con lencería dorada


La cantante anunció que esta noche se lanzará su nueva colección de ropa interior 



En la película Murder Mystery, Aniston y Sandler interpretan a una pareja casada que vacaciona en Europa, cuando se encuentran a un misterioso hombre que los invita a una reunión familiar con un anciano multimillonario en un yate.
Cuando el anciano es asesinado, la pareja se convierte en los principales sospechosos.
La première de la película está prevista para el 12 de junio bajo la participación de Adam Sandler, Luke Evans, Gemma Arterton y el mexicano Luis Gerardo Méndez.
El rodaje comenzó en junio de 2018 en Montreal, Canadá para continuar en escenarios de Santa Margherita Ligure, el Lago Como y Milán, Roma.

Foto: AFP 
Te puede interesar 






A los 53, Elizabeth Hurley presume su silueta con bikini 'animal print' 


La estrella de 'Al diablo con el diablo' está lista para el verano; presumió modelos de su propia línea de trajes de baño 



 
• ¿Ya conoces nuestro canal de YouTube? ¡Suscríbete!
",,https://www.viveusa.mx/showbiz/jennifer-aniston-conquista-hollywood-con-belleza-y-estilo-los-50-anos
